date,speaker,text,source_file,clean_text
2025-03-11,gosar,Is your jurisdiction on Tribal lands different?,2025-03-11_luna.txt,jurisdiction tribal lands different
2025-03-11,gosar,"We have got over 20 Tribes, so it is pretty
interesting.",2025-03-11_luna.txt,got tribes pretty interesting
2025-03-11,gosar,"But your 287(g)--you have got so many people
coming across there, you have got to use these programs, right?",2025-03-11_luna.txt,got many people coming across got use programs right
2025-03-11,gosar,"And it is--you are utilizing all the manpower
aspects, right?",2025-03-11_luna.txt,utilizing manpower aspects right
2025-03-11,gosar,"Now, there is a difference between, Mr. Humire,
there is a difference between illegal immigration and legal
immigration, right?",2025-03-11_luna.txt,difference humire difference illegal immigration legal immigration right
2025-03-11,gosar,"And I am in favor of legal immigration, not
illegal immigration.",2025-03-11_luna.txt,favor legal immigration illegal immigration
2025-03-11,gosar,"Because we have got all these people doing the
right thing standing in line, right, trying to get in this
country. I would have much rather said, if we need 5 million
workers, well, this is your magic day. Because it is a
violation, at least a misdemeanor, to try to violate this
country's laws.",2025-03-11_luna.txt,got people right thing standing line right trying get country would much rather said need million workers well magic day violation least misdemeanor try violate country laws
2025-03-11,gosar,"I will have a bunch of follow-up questions for
the record.",2025-03-11_luna.txt,bunch follow questions record
2025-03-11,biggs,You are a generous----,2025-03-11_luna.txt,generous
2025-03-11,biggs,"And when was the last time you were at the
border, Mr. Humire?",2025-03-11_luna.txt,last time border humire
2025-03-11,biggs,"So, I just have to ask this question of you, Mr.",2025-03-11_luna.txt,ask question
2025-03-11,biggs,"And, Sheriff, when is the last time you were at
the border? Any border--Texas, Arizona?",2025-03-11_luna.txt,sheriff last time border border texas arizona
2025-03-11,biggs,Ten months ago?,2025-03-11_luna.txt,ten months ago
2025-03-11,biggs,Which border did you go to?,2025-03-11_luna.txt,border
2025-03-11,biggs,"So, I was there about 3 or 4 weeks ago, myself,
down at the border, and it is night and day. Because I have
been down to the border--I grew up in what was in a border
district in Arizona. It is night and day.
And what causes that? Is it because we enacted new
legislation? No. I do not care what former President Biden
said. He said, you have to have new legislation. That was
false. It was a lie. What it took was enforcing the law.
And that is not what the sanctuary cities are doing. We had
a nice discussion, your mayor and I did. I had a nice
discussion with all the mayors. They all have criminal
culpability. I think you misinterpreted the statutes, the three
Federal statutes that I referenced last week.
The bottom line is, if you want to have safer communities,
you control your border. You have to control your border. And
you enforce the law. That is what has dried it up.",2025-03-11_luna.txt,weeks ago border night day border grew border district arizona night day causes enacted new legislation care former president biden said said new legislation false lie took enforcing law sanctuary cities nice discussion mayor nice discussion mayors criminal culpability think misinterpreted statutes three federal statutes referenced last week bottom line want safer communities control border control border enforce law dried
2025-03-11,mace,"Thank you, Mr. Chairman. I am going to keep it to
5 minutes.",2025-03-11_luna.txt,thank chairman going keep minutes
2025-03-11,mace,And you were a legal advisor to ICE?,2025-03-11_luna.txt,legal advisor ice
2025-03-11,mace,"Question: Do you support President Trump's policy
to designate cartels as terrorist organizations?",2025-03-11_luna.txt,question support president trump policy designate cartels terrorist organizations
2025-03-11,mace,"It's a ``yes'' or ``no.'' Do you support
President Trump's policy to designate cartels as----",2025-03-11_luna.txt,yes support president trump policy designate cartels
2025-03-11,mace,Do you support President----,2025-03-11_luna.txt,support president
2025-03-11,mace,"Oh, no, they are not.
What about murderers? Do you think murderers should be
deported?",2025-03-11_luna.txt,murderers think murderers deported
2025-03-11,boebert,"Thank you, Mr. Chairman.",2025-03-11_luna.txt,thank chairman
2025-03-11,boebert,"So, we have seen under the Biden
Administration the failed open-border policies that really
fueled and exasperated the immigration crisis, the illegal
immigration crisis in my home state of Colorado.
And the previous Administration released at least 11
million illegal aliens and at least 100 known terrorists and,
estimates indicate, 250,000 to 585,000 pounds of fentanyl into
our communities, Colorado being the number-two state in the
Nation for fentanyl overdoses--really, fentanyl poisoning. Most
of these folks are not seeking after fentanyl but they are
being tricked into taking it.
How do you believe that the Biden Administration's policies
empowered terrorists and these terrorist organizations, like
Tren de Aragua, to commit violent crimes against American
citizens, especially in places like Colorado and Aurora?",2025-03-11_luna.txt,seen biden administration failed open border policies really fueled exasperated immigration crisis illegal immigration crisis home state colorado previous administration released least million illegal aliens least known terrorists estimates indicate pounds fentanyl communities colorado number two state nation fentanyl overdoses really fentanyl poisoning folks seeking fentanyl tricked taking believe biden administration policies empowered terrorists terrorist organizations like tren aragua commit violent crimes american citizens especially places like colorado aurora
2025-03-11,boebert,"Thank you for highlighting that this is a new
problem that we were not encountering before, with this gang
presence in our country.
And now, recent reports have been about leaks taking place
within law enforcement, sensitive information detailing the ICE
raids targeting illegal criminal aliens.
How do these leaks affect law enforcement efforts to keep
the country safe?",2025-03-11_luna.txt,thank highlighting new problem encountering gang presence country recent reports leaks taking place within law enforcement sensitive information detailing ice raids targeting illegal criminal aliens leaks affect law enforcement efforts keep country safe
2025-03-11,boebert,Are you not here as a Principal Legal Advisor?,2025-03-11_luna.txt,principal legal advisor
2025-03-11,boebert,"Did you ever advocate for coordination between
Federal law enforcement officers and local and state----",2025-03-11_luna.txt,ever advocate coordination federal law enforcement officers local state
2025-03-11,boebert,"Well, we have in Denver and in Colorado two
different--multiple statutes that prevent that coordination.
So, were there conversations and are you still advocating,
if you were, to have those sanctuary policy laws removed so we
can have that coordination?",2025-03-11_luna.txt,well denver colorado two different multiple statutes prevent coordination conversations still advocating sanctuary policy laws removed coordination
2025-03-11,boebert,"Oh, I think our Federal laws----",2025-03-11_luna.txt,think federal laws
2025-03-11,boebert,"However, the Biden Administration empowered
sanctuary cities.
And as a legal advisor, I would just assume that you were
part of the empowering of places like Denver to pass these
ordinances. Is that true?",2025-03-11_luna.txt,however biden administration empowered sanctuary cities legal advisor would assume part empowering places like denver pass ordinances true
2025-03-11,boebert,"I believe Federal law should be followed at
all costs. Thank you, ma'am.",2025-03-11_luna.txt,believe federal law followed costs thank
2025-03-11,gosar,"So, transparency is a big deal?",2025-03-11_luna.txt,transparency big deal
2025-03-11,gosar,"Are you familiar with that code, Mr. Humire?",2025-03-11_luna.txt,familiar code humire
2025-03-11,gosar,"It is bringing in and harboring illegal aliens--
certain illegal aliens.
Are you familiar with it now?",2025-03-11_luna.txt,bringing harboring illegal aliens certain illegal aliens familiar
2025-03-11,gosar,"So, what we did is we gave the richest of the
rich the opportunity to bypass quotas, right? We allowed the
big platforms to bring in anybody you want, there is no caps,
and they got a 15-percent discount after paying these people a
lot less.
So, they are not paying their fair share. They are not
paying their fair share. Let me say that again. They are not
paying their fair share of taxes, Social Security, and",2025-03-11_luna.txt,gave richest rich opportunity bypass quotas right allowed big platforms bring anybody want caps got percent discount paying people lot less paying fair share paying fair share let say paying fair share taxes social security
2025-03-11,gosar,"Oh, yes, absolutely.",2025-03-11_luna.txt,yes absolutely
2025-03-11,gosar,What is the determination?,2025-03-11_luna.txt,determination
2025-03-11,gosar,"They have to prove it, right?",2025-03-11_luna.txt,prove right
2025-03-11,boebert,We are OK with that----,2025-03-11_luna.txt,
2025-03-11,boebert,"We are OK with that, Mr. Chairman.",2025-03-11_luna.txt,chairman
2025-03-11,gosar,* Questions for the Record: to Mr. Humire; submitted by Rep.,2025-03-11_mace.txt,questions record humire submitted rep
2025-03-11,gosar,* Questions for the Record: to Ms. Doyle; submitted by Rep.,2025-03-11_mace.txt,questions record doyle submitted rep
2025-03-11,gosar,"These documents were submitted after the hearing, and may be
available upon request.
ENHANCING FEDERAL, STATE, AND LOCAL
COORDINATION IN THE FIGHT AGAINST
CRIMINAL ILLEGAL ALIENS
----------
Tuesday, March 11, 2025",2025-03-11_mace.txt,documents submitted hearing may available upon request enhancing federal state local coordination fight criminal illegal aliens tuesday march
2025-03-11,gosar,"Thank you, Mr. Chairman.
As we heard last week, radical sanctuary cities are
violating Federal immigration law by directing local law
enforcement to ignore President Trump's immigration policies.
Law enforcement officers should not be the ones wearing the
bureaucratic handcuffs, Mr. Chairman, it should be the illegal
aliens.
Cartels and transnational criminal organizations and
foreign terrorist organizations are committing crimes and
fueling the fentanyl crisis in the United States. The Wilson
Center reports that trafficking of fentanyl in Arizona and
California is a direct result of the Sinaloa Cartel and the",2025-03-11_mace.txt,thank chairman heard last week radical sanctuary cities violating federal immigration law directing local law enforcement ignore president trump immigration policies law enforcement officers ones wearing bureaucratic handcuffs chairman illegal aliens cartels transnational criminal organizations foreign terrorist organizations committing crimes fueling fentanyl crisis united states wilson center reports trafficking fentanyl arizona california direct result sinaloa cartel
2025-03-11,gosar,The Supreme Court?,2025-03-11_mace.txt,supreme court
2025-03-11,gosar,"Well, that is why I asked. SB 1070 went to the",2025-03-11_mace.txt,well asked went
2025-03-11,gosar,"It spans 62 miles of the southern border. They
refused to have the border wall put on their territory. And yet
this is one of the major areas--and my colleague from Arizona
will also attest to this--that they bring in human trafficking
and a lot of the illicit drugs.
Sheriff, are you familiar with the Tohono O'odham?",2025-03-11_mace.txt,spans miles southern border refused border wall put territory yet one major areas colleague arizona also attest bring human trafficking lot illicit drugs sheriff familiar tohono odham
2025-03-11,gosar,Is your jurisdiction on Tribal lands different?,2025-03-11_mace.txt,jurisdiction tribal lands different
2025-03-11,gosar,"We have got over 20 Tribes, so it is pretty
interesting.",2025-03-11_mace.txt,got tribes pretty interesting
2025-03-11,gosar,"But your 287(g)--you have got so many people
coming across there, you have got to use these programs, right?",2025-03-11_mace.txt,got many people coming across got use programs right
2025-03-11,gosar,"And it is--you are utilizing all the manpower
aspects, right?",2025-03-11_mace.txt,utilizing manpower aspects right
2025-03-11,gosar,"Now, there is a difference between, Mr. Humire,
there is a difference between illegal immigration and legal
immigration, right?",2025-03-11_mace.txt,difference humire difference illegal immigration legal immigration right
2025-03-11,gosar,"And I am in favor of legal immigration, not
illegal immigration.",2025-03-11_mace.txt,favor legal immigration illegal immigration
2025-03-11,gosar,"Because we have got all these people doing the
right thing standing in line, right, trying to get in this
country. I would have much rather said, if we need 5 million
workers, well, this is your magic day. Because it is a
violation, at least a misdemeanor, to try to violate this
country's laws.",2025-03-11_mace.txt,got people right thing standing line right trying get country would much rather said need million workers well magic day violation least misdemeanor try violate country laws
2025-03-11,gosar,"I will have a bunch of follow-up questions for
the record.",2025-03-11_mace.txt,bunch follow questions record
2025-03-11,biggs,You are a generous----,2025-03-11_mace.txt,generous
2025-03-11,biggs,"And when was the last time you were at the
border, Mr. Humire?",2025-03-11_mace.txt,last time border humire
2025-03-11,biggs,"So, I just have to ask this question of you, Mr.",2025-03-11_mace.txt,ask question
2025-03-11,biggs,"And, Sheriff, when is the last time you were at
the border? Any border--Texas, Arizona?",2025-03-11_mace.txt,sheriff last time border border texas arizona
2025-03-11,biggs,Ten months ago?,2025-03-11_mace.txt,ten months ago
2025-03-11,biggs,Which border did you go to?,2025-03-11_mace.txt,border
2025-03-11,biggs,"So, I was there about 3 or 4 weeks ago, myself,
down at the border, and it is night and day. Because I have
been down to the border--I grew up in what was in a border
district in Arizona. It is night and day.
And what causes that? Is it because we enacted new
legislation? No. I do not care what former President Biden
said. He said, you have to have new legislation. That was
false. It was a lie. What it took was enforcing the law.
And that is not what the sanctuary cities are doing. We had
a nice discussion, your mayor and I did. I had a nice
discussion with all the mayors. They all have criminal
culpability. I think you misinterpreted the statutes, the three
Federal statutes that I referenced last week.
The bottom line is, if you want to have safer communities,
you control your border. You have to control your border. And
you enforce the law. That is what has dried it up.",2025-03-11_mace.txt,weeks ago border night day border grew border district arizona night day causes enacted new legislation care former president biden said said new legislation false lie took enforcing law sanctuary cities nice discussion mayor nice discussion mayors criminal culpability think misinterpreted statutes three federal statutes referenced last week bottom line want safer communities control border control border enforce law dried
2025-03-11,mace,"Thank you, Mr. Chairman. I am going to keep it to
5 minutes.",2025-03-11_mace.txt,thank chairman going keep minutes
2025-03-11,mace,And you were a legal advisor to ICE?,2025-03-11_mace.txt,legal advisor ice
2025-03-11,mace,"Question: Do you support President Trump's policy
to designate cartels as terrorist organizations?",2025-03-11_mace.txt,question support president trump policy designate cartels terrorist organizations
2025-03-11,mace,"It's a ``yes'' or ``no.'' Do you support
President Trump's policy to designate cartels as----",2025-03-11_mace.txt,yes support president trump policy designate cartels
2025-03-11,mace,Do you support President----,2025-03-11_mace.txt,support president
2025-03-11,mace,"Oh, no, they are not.
What about murderers? Do you think murderers should be
deported?",2025-03-11_mace.txt,murderers think murderers deported
2025-03-11,boebert,"Thank you, Mr. Chairman.",2025-03-11_mace.txt,thank chairman
2025-03-11,boebert,"So, we have seen under the Biden
Administration the failed open-border policies that really
fueled and exasperated the immigration crisis, the illegal
immigration crisis in my home state of Colorado.
And the previous Administration released at least 11
million illegal aliens and at least 100 known terrorists and,
estimates indicate, 250,000 to 585,000 pounds of fentanyl into
our communities, Colorado being the number-two state in the
Nation for fentanyl overdoses--really, fentanyl poisoning. Most
of these folks are not seeking after fentanyl but they are
being tricked into taking it.
How do you believe that the Biden Administration's policies
empowered terrorists and these terrorist organizations, like
Tren de Aragua, to commit violent crimes against American
citizens, especially in places like Colorado and Aurora?",2025-03-11_mace.txt,seen biden administration failed open border policies really fueled exasperated immigration crisis illegal immigration crisis home state colorado previous administration released least million illegal aliens least known terrorists estimates indicate pounds fentanyl communities colorado number two state nation fentanyl overdoses really fentanyl poisoning folks seeking fentanyl tricked taking believe biden administration policies empowered terrorists terrorist organizations like tren aragua commit violent crimes american citizens especially places like colorado aurora
2025-03-11,boebert,"Thank you for highlighting that this is a new
problem that we were not encountering before, with this gang
presence in our country.
And now, recent reports have been about leaks taking place
within law enforcement, sensitive information detailing the ICE
raids targeting illegal criminal aliens.
How do these leaks affect law enforcement efforts to keep
the country safe?",2025-03-11_mace.txt,thank highlighting new problem encountering gang presence country recent reports leaks taking place within law enforcement sensitive information detailing ice raids targeting illegal criminal aliens leaks affect law enforcement efforts keep country safe
2025-03-11,boebert,Are you not here as a Principal Legal Advisor?,2025-03-11_mace.txt,principal legal advisor
2025-03-11,boebert,"Did you ever advocate for coordination between
Federal law enforcement officers and local and state----",2025-03-11_mace.txt,ever advocate coordination federal law enforcement officers local state
2025-03-11,boebert,"Well, we have in Denver and in Colorado two
different--multiple statutes that prevent that coordination.
So, were there conversations and are you still advocating,
if you were, to have those sanctuary policy laws removed so we
can have that coordination?",2025-03-11_mace.txt,well denver colorado two different multiple statutes prevent coordination conversations still advocating sanctuary policy laws removed coordination
2025-03-11,boebert,"Oh, I think our Federal laws----",2025-03-11_mace.txt,think federal laws
2025-03-11,boebert,"However, the Biden Administration empowered
sanctuary cities.
And as a legal advisor, I would just assume that you were
part of the empowering of places like Denver to pass these
ordinances. Is that true?",2025-03-11_mace.txt,however biden administration empowered sanctuary cities legal advisor would assume part empowering places like denver pass ordinances true
2025-03-11,boebert,"I believe Federal law should be followed at
all costs. Thank you, ma'am.",2025-03-11_mace.txt,believe federal law followed costs thank
2025-03-11,gosar,"So, transparency is a big deal?",2025-03-11_mace.txt,transparency big deal
2025-03-11,gosar,"Are you familiar with that code, Mr. Humire?",2025-03-11_mace.txt,familiar code humire
2025-03-11,gosar,"It is bringing in and harboring illegal aliens--
certain illegal aliens.
Are you familiar with it now?",2025-03-11_mace.txt,bringing harboring illegal aliens certain illegal aliens familiar
2025-03-11,gosar,"So, what we did is we gave the richest of the
rich the opportunity to bypass quotas, right? We allowed the
big platforms to bring in anybody you want, there is no caps,
and they got a 15-percent discount after paying these people a
lot less.
So, they are not paying their fair share. They are not
paying their fair share. Let me say that again. They are not
paying their fair share of taxes, Social Security, and",2025-03-11_mace.txt,gave richest rich opportunity bypass quotas right allowed big platforms bring anybody want caps got percent discount paying people lot less paying fair share paying fair share let say paying fair share taxes social security
2025-03-11,gosar,"Oh, yes, absolutely.",2025-03-11_mace.txt,yes absolutely
2025-03-11,gosar,What is the determination?,2025-03-11_mace.txt,determination
2025-03-11,gosar,"They have to prove it, right?",2025-03-11_mace.txt,prove right
2025-03-11,boebert,We are OK with that----,2025-03-11_mace.txt,
2025-03-11,boebert,"We are OK with that, Mr. Chairman.",2025-03-11_mace.txt,chairman
2025-03-26,greene,"This hearing of the Subcommittee on Delivering
on Government Efficiency will come to order. Welcome, everyone.
Without objection, the Chair may declare a recess at any
time.
I recognize myself for the purpose of making an opening
statement.",2025-03-26_biggs.txt,hearing subcommittee delivering government efficiency come order welcome everyone without objection chair may declare recess time recognize purpose making opening statement
2025-03-26,greene,"I am pleased to introduce our witnesses today.
Paula Kerger is the President and Chief Executive Officer of
the Public Broadcasting Service, also known as PBS. Katherine
Maher is the President and Chief Executive Officer of National
Public Radio, also known as NPR. Mike Gonzalez is the Angeles",2025-03-26_biggs.txt,pleased introduce witnesses today paula kerger president chief executive officer public broadcasting service also known pbs katherine maher president chief executive officer national public radio also known npr mike gonzalez angeles
2025-03-26,greene,"Let the record show that the witnesses answered
in the affirmative. Thank you. You may take a seat. We
appreciate you being here today and look forward to your
testimony.
Let me remind the witnesses that we have read your written
statement, and it will appear in full in the hearing record.
Please limit your oral statement to 5 minutes. As a reminder,
please press the button on the microphone in front of you so
that it is on and the Members can hear you. When you begin to
speak, the light in front of you will turn green. After 4
minutes, the light will turn yellow. When the red light comes
on, your 5 minutes have expired, and we would ask that you
please do your best to wrap up.
I now recognize Katherine Maher for her opening statement.
STATEMENT OF KATHERINE MAHER
CHIEF EXECUTIVE OFFICER AND PRESIDENT
NATIONAL PUBLIC RADIO",2025-03-26_biggs.txt,let record show witnesses answered affirmative thank may take seat appreciate today look forward testimony let remind witnesses read written statement appear full hearing record please limit oral statement minutes reminder please press button microphone front members hear begin speak light front turn green minutes light turn yellow red light comes minutes expired would ask please best wrap recognize katherine maher opening statement statement katherine maher chief executive officer president national public radio
2025-03-26,greene,"Thank you, Ms. Maher. I now recognize Paula",2025-03-26_biggs.txt,thank maher recognize paula
2025-03-26,greene,"Thank you, Ms. Kerger. I now recognize Mike",2025-03-26_biggs.txt,thank kerger recognize mike
2025-03-26,greene,"Thank you, Mr. Gonzalez. I now recognize Ed",2025-03-26_biggs.txt,thank gonzalez recognize
2025-03-26,greene,"Thank you, Mr. Ulman. I now recognize myself
for 5 minutes of questions.",2025-03-26_biggs.txt,thank ulman recognize minutes questions
2025-03-26,greene,"Is it up to you and NPR to crack down on bad
information or decide the truth? Answer the question, yes or
no, Ms. Maher.",2025-03-26_biggs.txt,npr crack bad information decide truth answer question yes maher
2025-03-26,greene,"Your public statements say otherwise. Ms.
Maher, in 2021, when speaking at an Atlantic Council event, you
said that when you were CEO of Wikipedia, you took a very
active approach to disinformation and misinformation. During
the COVID pandemic and the 2020 election, you said you censored
information through conversations with government. Which
governments were those, Ms. Maher, the Biden Administration?",2025-03-26_biggs.txt,public statements say otherwise maher speaking atlantic council event said ceo wikipedia took active approach disinformation misinformation covid pandemic election said censored information conversations government governments maher biden administration
2025-03-26,greene,"These are your public statements, Ms. Maher.",2025-03-26_biggs.txt,public statements maher
2025-03-26,greene,"I remind you, you are under oath, and
violations of the Communications Act comes with a fine up to
$10,000 and possibly up to a year in prison. Does PBS air for-
profit commercials, Ms. Kerger?",2025-03-26_biggs.txt,remind oath violations communications act comes fine possibly year prison pbs air profit commercials kerger
2025-03-26,greene,"We look forward to that, too. I am assuming
both of you are concerned about this and that is why you
brought so many attorneys with you today. Ms. Kerger, using
taxpayer subsidies, PBS funded Independent Lens to make
documentaries for part of your programming. In 2016, ``Real
Boy'' was aired about a trans teen navigating adolescent
sobriety and the ramification of his gender identity. In 2022,
the same series aired ``Our League'', in which a trans woman
comes to her old school Ohio bowling league in a story about
transition. Then in 2024, ``Racist Trees'' was aired telling a
story of how in Palm Springs, a Black neighborhood fights to
remove a divisive wall of trees. Do you think PBS needs to fund
ridiculous material such as this that the taxpayers are having
to pay for?",2025-03-26_biggs.txt,look forward assuming concerned brought many attorneys today kerger using taxpayer subsidies pbs funded independent lens make documentaries part programming real boy aired trans teen navigating adolescent sobriety ramification gender identity series aired league trans woman comes old school ohio bowling league story transition racist trees aired telling story palm springs black neighborhood fights remove divisive wall trees think pbs needs fund ridiculous material taxpayers pay
2025-03-26,greene,"And parents and adults do not trust that type
of programming.",2025-03-26_biggs.txt,parents adults trust type programming
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"I now recognize Chairman Comer from Kentucky
for 5 minutes.",2025-03-26_biggs.txt,recognize chairman comer kentucky minutes
2025-03-26,greene,"Thank you, Mr. Chairman. I now recognize Mr.
Garcia from California for 5 minutes.",2025-03-26_biggs.txt,thank chairman recognize garcia california minutes
2025-03-26,greene,"The gentleman's time has expired. Thank you,",2025-03-26_biggs.txt,gentleman time expired thank
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"I now recognize the gentleman, Mr. Casar, from
Texas, for 5 minutes.",2025-03-26_biggs.txt,recognize gentleman casar texas minutes
2025-03-26,greene,"I now recognize the gentlewoman from Texas, Ms.
Crockett, for 5 minutes.",2025-03-26_biggs.txt,recognize gentlewoman texas crockett minutes
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"The gentlewoman's time has expired. The
gentlewoman's time has expired.",2025-03-26_biggs.txt,gentlewoman time expired gentlewoman time expired
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"Without objection, so ordered.
I now recognize the gentleman from Ohio, Jim Jordan, for 5
minutes.",2025-03-26_biggs.txt,without objection ordered recognize gentleman ohio jim jordan minutes
2025-03-26,greene,"The gentleman's time has expired. I now
recognize Ms. Randall from Washington for 5 minutes.",2025-03-26_biggs.txt,gentleman time expired recognize randall washington minutes
2025-03-26,greene,"I now recognize the gentleman from Missouri,",2025-03-26_biggs.txt,recognize gentleman missouri
2025-03-26,greene,"We are out of time, but our witnesses can
answer the questions.",2025-03-26_biggs.txt,time witnesses answer questions
2025-03-26,greene,"I now recognize the gentlewoman from the
District of Columbia, Ms. Norton, for 5 minutes.",2025-03-26_biggs.txt,recognize gentlewoman district columbia norton minutes
2025-03-26,greene,"We will let the witness quickly answer, and
then we are out of time.",2025-03-26_biggs.txt,let witness quickly answer time
2025-03-26,greene,"The gentlelady's time has expired. I now
recognize the gentleman from Texas, Mr. Fallon, for 5 minutes.",2025-03-26_biggs.txt,gentlelady time expired recognize gentleman texas fallon minutes
2025-03-26,greene,"The gentleman's time has expired. Thank you.
Thank you, Mr. Fallon. I now recognize the gentleman from
Texas, Mr. Gill.",2025-03-26_biggs.txt,gentleman time expired thank thank fallon recognize gentleman texas gill
2025-03-26,greene,"Thank you, Mr. Gill. I now recognize the
gentleman from Georgia, Mr. Jack, for 5 minutes.",2025-03-26_biggs.txt,thank gill recognize gentleman georgia jack minutes
2025-03-26,greene,You ask unanimous consent?,2025-03-26_biggs.txt,ask unanimous consent
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt,without objection ordered
2025-03-26,greene,"In closing, I want to thank our witnesses once
again for their testimony today. I now yield to the Ranking",2025-03-26_biggs.txt,closing want thank witnesses testimony today yield ranking
2025-03-26,greene,"I now recognize myself for closing remarks. The
United States is $36 trillion in debt. In Fiscal Year 2024, the
government spent over $1.8 trillion more than it took in, and
in Fiscal Year 2025, the interest on our debt is expected to
exceed $1 trillion. As we continue investigating waste, fraud,
and abuse, and we can look no further than the Corporation for
Public Broadcasting, the LGBTQ indoctrination of our children,
the systematic racism narrative, and the support for censorship
being pushed by the heads of NPR and PBS are just several of
the many abuses of taxpayer dollars. And if you are one of the
select few who might support such content, you can personally
support and fund it with your own money through private
donations because the reality is the United States of America
is broke and cannot afford it.
And after all, PBS and NPR are already fundraising off of
this Committee hearing. The American people are closely
following along today in this long-awaited hearing to hear the
case for why Americans hard-earned tax dollars should continue
for public broadcasting. I think from what we have heard here
today, the American people will not continue to allow such
propaganda to be funded through the Federal Government with
their hard-earned tax dollars. The Corporation for Public
Broadcasting, that we give over half a billion dollars to, no
longer serves the public. It serves a narrow audience of
wealthy, liberal elites who are out of touch with everyday",2025-03-26_biggs.txt,recognize closing remarks united states trillion debt fiscal year government spent trillion took fiscal year interest debt expected exceed trillion continue investigating waste fraud abuse look corporation public broadcasting lgbtq indoctrination children systematic racism narrative support censorship pushed heads npr pbs several many abuses taxpayer dollars one select might support content personally support fund money private donations reality united states america broke cannot afford pbs npr already fundraising committee hearing american people closely following along today long awaited hearing hear case americans hard earned tax dollars continue public broadcasting think heard today american people continue allow propaganda funded federal government hard earned tax dollars corporation public broadcasting give half billion dollars longer serves public serves narrow audience wealthy liberal elites touch everyday
2025-03-26,greene,"The hips go, swish, swish, swish. The shoulders
go, shimmy, shimmy, shimmy. That is repulsive. That is not what
children ages three to eight should ever be watching--a grown,
biological man posing as a woman. And by the way, Ms. Kerger,
that was aired on April 1, 2021, and then something happened.
It was not an accident and it was not just for a brief time
that it was up. It was aired April 1, and then somehow it
expired May 24. Later on, it was taken down. I wonder why that
was taken down.
Another egregious example includes back in 2010, PBS' Tavis
Smiley stated that Christians blow up people every single day.
I have not seen that ever happen in my life. And today, if you
look on NPR's website, there is still zero mention of any
negative coverage of any Democrat today, and trust us, there
are more than plenty of examples to pull from. How about a
Member from this Committee making fun of the Governor of Texas
for having a disability and living his life in a wheelchair,",2025-03-26_biggs.txt,hips swish swish swish shoulders shimmy shimmy shimmy repulsive children ages three eight ever watching grown biological man posing woman way kerger aired april something happened accident brief time aired april somehow expired may later taken wonder taken another egregious example includes back pbs tavis smiley stated christians blow people every single day seen ever happen life today look npr website still zero mention negative coverage democrat today trust plenty examples pull member committee making fun governor texas disability living life wheelchair
2025-03-26,greene,"This hearing of the Subcommittee on Delivering
on Government Efficiency will come to order. Welcome, everyone.
Without objection, the Chair may declare a recess at any
time.
I recognize myself for the purpose of making an opening
statement.",2025-03-26_boebert.txt,hearing subcommittee delivering government efficiency come order welcome everyone without objection chair may declare recess time recognize purpose making opening statement
2025-03-26,greene,"I am pleased to introduce our witnesses today.
Paula Kerger is the President and Chief Executive Officer of
the Public Broadcasting Service, also known as PBS. Katherine
Maher is the President and Chief Executive Officer of National
Public Radio, also known as NPR. Mike Gonzalez is the Angeles",2025-03-26_boebert.txt,pleased introduce witnesses today paula kerger president chief executive officer public broadcasting service also known pbs katherine maher president chief executive officer national public radio also known npr mike gonzalez angeles
2025-03-26,greene,"Let the record show that the witnesses answered
in the affirmative. Thank you. You may take a seat. We
appreciate you being here today and look forward to your
testimony.
Let me remind the witnesses that we have read your written
statement, and it will appear in full in the hearing record.
Please limit your oral statement to 5 minutes. As a reminder,
please press the button on the microphone in front of you so
that it is on and the Members can hear you. When you begin to
speak, the light in front of you will turn green. After 4
minutes, the light will turn yellow. When the red light comes
on, your 5 minutes have expired, and we would ask that you
please do your best to wrap up.
I now recognize Katherine Maher for her opening statement.
STATEMENT OF KATHERINE MAHER
CHIEF EXECUTIVE OFFICER AND PRESIDENT
NATIONAL PUBLIC RADIO",2025-03-26_boebert.txt,let record show witnesses answered affirmative thank may take seat appreciate today look forward testimony let remind witnesses read written statement appear full hearing record please limit oral statement minutes reminder please press button microphone front members hear begin speak light front turn green minutes light turn yellow red light comes minutes expired would ask please best wrap recognize katherine maher opening statement statement katherine maher chief executive officer president national public radio
2025-03-26,greene,"Thank you, Ms. Maher. I now recognize Paula",2025-03-26_boebert.txt,thank maher recognize paula
2025-03-26,greene,"Thank you, Ms. Kerger. I now recognize Mike",2025-03-26_boebert.txt,thank kerger recognize mike
2025-03-26,greene,"Thank you, Mr. Gonzalez. I now recognize Ed",2025-03-26_boebert.txt,thank gonzalez recognize
