date,speaker,text,source_file
2025-03-11,gosar,The Supreme Court?,2025-03-11_mace.txt
2025-03-11,gosar,"Well, that is why I asked. SB 1070 went to the",2025-03-11_mace.txt
2025-03-11,gosar,"It spans 62 miles of the southern border. They
refused to have the border wall put on their territory. And yet
this is one of the major areas--and my colleague from Arizona
will also attest to this--that they bring in human trafficking
and a lot of the illicit drugs.
Sheriff, are you familiar with the Tohono O'odham?",2025-03-11_mace.txt
2025-03-11,gosar,Is your jurisdiction on Tribal lands different?,2025-03-11_mace.txt
2025-03-11,gosar,"We have got over 20 Tribes, so it is pretty
interesting.",2025-03-11_mace.txt
2025-03-11,gosar,"But your 287(g)--you have got so many people
coming across there, you have got to use these programs, right?",2025-03-11_mace.txt
2025-03-11,gosar,"And it is--you are utilizing all the manpower
aspects, right?",2025-03-11_mace.txt
2025-03-11,gosar,"Now, there is a difference between, Mr. Humire,
there is a difference between illegal immigration and legal
immigration, right?",2025-03-11_mace.txt
2025-03-11,gosar,"And I am in favor of legal immigration, not
illegal immigration.",2025-03-11_mace.txt
2025-03-11,gosar,"Because we have got all these people doing the
right thing standing in line, right, trying to get in this
country. I would have much rather said, if we need 5 million
workers, well, this is your magic day. Because it is a
violation, at least a misdemeanor, to try to violate this
country's laws.",2025-03-11_mace.txt
2025-03-11,gosar,"I will have a bunch of follow-up questions for
the record.",2025-03-11_mace.txt
2025-03-11,biggs,You are a generous----,2025-03-11_mace.txt
2025-03-11,biggs,"And when was the last time you were at the
border, Mr. Humire?",2025-03-11_mace.txt
2025-03-11,biggs,"So, I just have to ask this question of you, Mr.",2025-03-11_mace.txt
2025-03-11,biggs,"And, Sheriff, when is the last time you were at
the border? Any border--Texas, Arizona?",2025-03-11_mace.txt
2025-03-11,biggs,Ten months ago?,2025-03-11_mace.txt
2025-03-11,biggs,Which border did you go to?,2025-03-11_mace.txt
2025-03-11,biggs,"So, I was there about 3 or 4 weeks ago, myself,
down at the border, and it is night and day. Because I have
been down to the border--I grew up in what was in a border
district in Arizona. It is night and day.
And what causes that? Is it because we enacted new
legislation? No. I do not care what former President Biden
said. He said, you have to have new legislation. That was
false. It was a lie. What it took was enforcing the law.
And that is not what the sanctuary cities are doing. We had
a nice discussion, your mayor and I did. I had a nice
discussion with all the mayors. They all have criminal
culpability. I think you misinterpreted the statutes, the three
Federal statutes that I referenced last week.
The bottom line is, if you want to have safer communities,
you control your border. You have to control your border. And
you enforce the law. That is what has dried it up.",2025-03-11_mace.txt
2025-03-11,mace,"Thank you, Mr. Chairman. I am going to keep it to
5 minutes.",2025-03-11_mace.txt
2025-03-11,mace,And you were a legal advisor to ICE?,2025-03-11_mace.txt
2025-03-11,mace,"Question: Do you support President Trump's policy
to designate cartels as terrorist organizations?",2025-03-11_mace.txt
2025-03-11,mace,"It's a ``yes'' or ``no.'' Do you support
President Trump's policy to designate cartels as----",2025-03-11_mace.txt
2025-03-11,mace,Do you support President----,2025-03-11_mace.txt
2025-03-11,mace,"Oh, no, they are not.
What about murderers? Do you think murderers should be
deported?",2025-03-11_mace.txt
2025-03-11,boebert,"Thank you, Mr. Chairman.",2025-03-11_mace.txt
2025-03-11,boebert,"So, we have seen under the Biden
Administration the failed open-border policies that really
fueled and exasperated the immigration crisis, the illegal
immigration crisis in my home state of Colorado.
And the previous Administration released at least 11
million illegal aliens and at least 100 known terrorists and,
estimates indicate, 250,000 to 585,000 pounds of fentanyl into
our communities, Colorado being the number-two state in the
Nation for fentanyl overdoses--really, fentanyl poisoning. Most
of these folks are not seeking after fentanyl but they are
being tricked into taking it.
How do you believe that the Biden Administration's policies
empowered terrorists and these terrorist organizations, like
Tren de Aragua, to commit violent crimes against American
citizens, especially in places like Colorado and Aurora?",2025-03-11_mace.txt
2025-03-11,boebert,"Thank you for highlighting that this is a new
problem that we were not encountering before, with this gang
presence in our country.
And now, recent reports have been about leaks taking place
within law enforcement, sensitive information detailing the ICE
raids targeting illegal criminal aliens.
How do these leaks affect law enforcement efforts to keep
the country safe?",2025-03-11_mace.txt
2025-03-11,boebert,Are you not here as a Principal Legal Advisor?,2025-03-11_mace.txt
2025-03-11,boebert,"Did you ever advocate for coordination between
Federal law enforcement officers and local and state----",2025-03-11_mace.txt
2025-03-11,boebert,"Well, we have in Denver and in Colorado two
different--multiple statutes that prevent that coordination.
So, were there conversations and are you still advocating,
if you were, to have those sanctuary policy laws removed so we
can have that coordination?",2025-03-11_mace.txt
2025-03-11,boebert,"Oh, I think our Federal laws----",2025-03-11_mace.txt
2025-03-11,boebert,"However, the Biden Administration empowered
sanctuary cities.
And as a legal advisor, I would just assume that you were
part of the empowering of places like Denver to pass these
ordinances. Is that true?",2025-03-11_mace.txt
2025-03-11,boebert,"I believe Federal law should be followed at
all costs. Thank you, ma'am.",2025-03-11_mace.txt
2025-03-11,gosar,"So, transparency is a big deal?",2025-03-11_mace.txt
2025-03-11,gosar,"Are you familiar with that code, Mr. Humire?",2025-03-11_mace.txt
2025-03-11,gosar,"It is bringing in and harboring illegal aliens--
certain illegal aliens.
Are you familiar with it now?",2025-03-11_mace.txt
2025-03-11,gosar,"So, what we did is we gave the richest of the
rich the opportunity to bypass quotas, right? We allowed the
big platforms to bring in anybody you want, there is no caps,
and they got a 15-percent discount after paying these people a
lot less.
So, they are not paying their fair share. They are not
paying their fair share. Let me say that again. They are not
paying their fair share of taxes, Social Security, and",2025-03-11_mace.txt
2025-03-11,gosar,"Oh, yes, absolutely.",2025-03-11_mace.txt
2025-03-11,gosar,What is the determination?,2025-03-11_mace.txt
2025-03-11,gosar,"They have to prove it, right?",2025-03-11_mace.txt
2025-03-11,boebert,We are OK with that----,2025-03-11_mace.txt
2025-03-11,boebert,"We are OK with that, Mr. Chairman.",2025-03-11_mace.txt
2025-03-26,greene,"This hearing of the Subcommittee on Delivering
on Government Efficiency will come to order. Welcome, everyone.
Without objection, the Chair may declare a recess at any
time.
I recognize myself for the purpose of making an opening
statement.",2025-03-26_biggs.txt
2025-03-26,greene,"I am pleased to introduce our witnesses today.
Paula Kerger is the President and Chief Executive Officer of
the Public Broadcasting Service, also known as PBS. Katherine
Maher is the President and Chief Executive Officer of National
Public Radio, also known as NPR. Mike Gonzalez is the Angeles",2025-03-26_biggs.txt
2025-03-26,greene,"Let the record show that the witnesses answered
in the affirmative. Thank you. You may take a seat. We
appreciate you being here today and look forward to your
testimony.
Let me remind the witnesses that we have read your written
statement, and it will appear in full in the hearing record.
Please limit your oral statement to 5 minutes. As a reminder,
please press the button on the microphone in front of you so
that it is on and the Members can hear you. When you begin to
speak, the light in front of you will turn green. After 4
minutes, the light will turn yellow. When the red light comes
on, your 5 minutes have expired, and we would ask that you
please do your best to wrap up.
I now recognize Katherine Maher for her opening statement.
STATEMENT OF KATHERINE MAHER
CHIEF EXECUTIVE OFFICER AND PRESIDENT
NATIONAL PUBLIC RADIO",2025-03-26_biggs.txt
2025-03-26,greene,"Thank you, Ms. Maher. I now recognize Paula",2025-03-26_biggs.txt
2025-03-26,greene,"Thank you, Ms. Kerger. I now recognize Mike",2025-03-26_biggs.txt
2025-03-26,greene,"Thank you, Mr. Gonzalez. I now recognize Ed",2025-03-26_biggs.txt
2025-03-26,greene,"Thank you, Mr. Ulman. I now recognize myself
for 5 minutes of questions.",2025-03-26_biggs.txt
2025-03-26,greene,"Is it up to you and NPR to crack down on bad
information or decide the truth? Answer the question, yes or
no, Ms. Maher.",2025-03-26_biggs.txt
2025-03-26,greene,"Your public statements say otherwise. Ms.
Maher, in 2021, when speaking at an Atlantic Council event, you
said that when you were CEO of Wikipedia, you took a very
active approach to disinformation and misinformation. During
the COVID pandemic and the 2020 election, you said you censored
information through conversations with government. Which
governments were those, Ms. Maher, the Biden Administration?",2025-03-26_biggs.txt
2025-03-26,greene,"These are your public statements, Ms. Maher.",2025-03-26_biggs.txt
2025-03-26,greene,"I remind you, you are under oath, and
violations of the Communications Act comes with a fine up to
$10,000 and possibly up to a year in prison. Does PBS air for-
profit commercials, Ms. Kerger?",2025-03-26_biggs.txt
2025-03-26,greene,"We look forward to that, too. I am assuming
both of you are concerned about this and that is why you
brought so many attorneys with you today. Ms. Kerger, using
taxpayer subsidies, PBS funded Independent Lens to make
documentaries for part of your programming. In 2016, ``Real
Boy'' was aired about a trans teen navigating adolescent
sobriety and the ramification of his gender identity. In 2022,
the same series aired ``Our League'', in which a trans woman
comes to her old school Ohio bowling league in a story about
transition. Then in 2024, ``Racist Trees'' was aired telling a
story of how in Palm Springs, a Black neighborhood fights to
remove a divisive wall of trees. Do you think PBS needs to fund
ridiculous material such as this that the taxpayers are having
to pay for?",2025-03-26_biggs.txt
2025-03-26,greene,"And parents and adults do not trust that type
of programming.",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"I now recognize Chairman Comer from Kentucky
for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"Thank you, Mr. Chairman. I now recognize Mr.
Garcia from California for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"The gentleman's time has expired. Thank you,",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"I now recognize the gentleman, Mr. Casar, from
Texas, for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"I now recognize the gentlewoman from Texas, Ms.
Crockett, for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"The gentlewoman's time has expired. The
gentlewoman's time has expired.",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.
I now recognize the gentleman from Ohio, Jim Jordan, for 5
minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"The gentleman's time has expired. I now
recognize Ms. Randall from Washington for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"I now recognize the gentleman from Missouri,",2025-03-26_biggs.txt
2025-03-26,greene,"We are out of time, but our witnesses can
answer the questions.",2025-03-26_biggs.txt
2025-03-26,greene,"I now recognize the gentlewoman from the
District of Columbia, Ms. Norton, for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"We will let the witness quickly answer, and
then we are out of time.",2025-03-26_biggs.txt
2025-03-26,greene,"The gentlelady's time has expired. I now
recognize the gentleman from Texas, Mr. Fallon, for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,"The gentleman's time has expired. Thank you.
Thank you, Mr. Fallon. I now recognize the gentleman from
Texas, Mr. Gill.",2025-03-26_biggs.txt
2025-03-26,greene,"Thank you, Mr. Gill. I now recognize the
gentleman from Georgia, Mr. Jack, for 5 minutes.",2025-03-26_biggs.txt
2025-03-26,greene,You ask unanimous consent?,2025-03-26_biggs.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_biggs.txt
2025-03-26,greene,"In closing, I want to thank our witnesses once
again for their testimony today. I now yield to the Ranking",2025-03-26_biggs.txt
2025-03-26,greene,"I now recognize myself for closing remarks. The
United States is $36 trillion in debt. In Fiscal Year 2024, the
government spent over $1.8 trillion more than it took in, and
in Fiscal Year 2025, the interest on our debt is expected to
exceed $1 trillion. As we continue investigating waste, fraud,
and abuse, and we can look no further than the Corporation for
Public Broadcasting, the LGBTQ indoctrination of our children,
the systematic racism narrative, and the support for censorship
being pushed by the heads of NPR and PBS are just several of
the many abuses of taxpayer dollars. And if you are one of the
select few who might support such content, you can personally
support and fund it with your own money through private
donations because the reality is the United States of America
is broke and cannot afford it.
And after all, PBS and NPR are already fundraising off of
this Committee hearing. The American people are closely
following along today in this long-awaited hearing to hear the
case for why Americans hard-earned tax dollars should continue
for public broadcasting. I think from what we have heard here
today, the American people will not continue to allow such
propaganda to be funded through the Federal Government with
their hard-earned tax dollars. The Corporation for Public
Broadcasting, that we give over half a billion dollars to, no
longer serves the public. It serves a narrow audience of
wealthy, liberal elites who are out of touch with everyday",2025-03-26_biggs.txt
2025-03-26,greene,"The hips go, swish, swish, swish. The shoulders
go, shimmy, shimmy, shimmy. That is repulsive. That is not what
children ages three to eight should ever be watching--a grown,
biological man posing as a woman. And by the way, Ms. Kerger,
that was aired on April 1, 2021, and then something happened.
It was not an accident and it was not just for a brief time
that it was up. It was aired April 1, and then somehow it
expired May 24. Later on, it was taken down. I wonder why that
was taken down.
Another egregious example includes back in 2010, PBS' Tavis
Smiley stated that Christians blow up people every single day.
I have not seen that ever happen in my life. And today, if you
look on NPR's website, there is still zero mention of any
negative coverage of any Democrat today, and trust us, there
are more than plenty of examples to pull from. How about a
Member from this Committee making fun of the Governor of Texas
for having a disability and living his life in a wheelchair,",2025-03-26_biggs.txt
2025-03-26,greene,"This hearing of the Subcommittee on Delivering
on Government Efficiency will come to order. Welcome, everyone.
Without objection, the Chair may declare a recess at any
time.
I recognize myself for the purpose of making an opening
statement.",2025-03-26_boebert.txt
2025-03-26,greene,"I am pleased to introduce our witnesses today.
Paula Kerger is the President and Chief Executive Officer of
the Public Broadcasting Service, also known as PBS. Katherine
Maher is the President and Chief Executive Officer of National
Public Radio, also known as NPR. Mike Gonzalez is the Angeles",2025-03-26_boebert.txt
2025-03-26,greene,"Let the record show that the witnesses answered
in the affirmative. Thank you. You may take a seat. We
appreciate you being here today and look forward to your
testimony.
Let me remind the witnesses that we have read your written
statement, and it will appear in full in the hearing record.
Please limit your oral statement to 5 minutes. As a reminder,
please press the button on the microphone in front of you so
that it is on and the Members can hear you. When you begin to
speak, the light in front of you will turn green. After 4
minutes, the light will turn yellow. When the red light comes
on, your 5 minutes have expired, and we would ask that you
please do your best to wrap up.
I now recognize Katherine Maher for her opening statement.
STATEMENT OF KATHERINE MAHER
CHIEF EXECUTIVE OFFICER AND PRESIDENT
NATIONAL PUBLIC RADIO",2025-03-26_boebert.txt
2025-03-26,greene,"Thank you, Ms. Maher. I now recognize Paula",2025-03-26_boebert.txt
2025-03-26,greene,"Thank you, Ms. Kerger. I now recognize Mike",2025-03-26_boebert.txt
2025-03-26,greene,"Thank you, Mr. Gonzalez. I now recognize Ed",2025-03-26_boebert.txt
2025-03-26,greene,"Thank you, Mr. Ulman. I now recognize myself
for 5 minutes of questions.",2025-03-26_boebert.txt
2025-03-26,greene,"Is it up to you and NPR to crack down on bad
information or decide the truth? Answer the question, yes or
no, Ms. Maher.",2025-03-26_boebert.txt
2025-03-26,greene,"Your public statements say otherwise. Ms.
Maher, in 2021, when speaking at an Atlantic Council event, you
said that when you were CEO of Wikipedia, you took a very
active approach to disinformation and misinformation. During
the COVID pandemic and the 2020 election, you said you censored
information through conversations with government. Which
governments were those, Ms. Maher, the Biden Administration?",2025-03-26_boebert.txt
2025-03-26,greene,"These are your public statements, Ms. Maher.",2025-03-26_boebert.txt
2025-03-26,greene,"I remind you, you are under oath, and
violations of the Communications Act comes with a fine up to
$10,000 and possibly up to a year in prison. Does PBS air for-
profit commercials, Ms. Kerger?",2025-03-26_boebert.txt
2025-03-26,greene,"We look forward to that, too. I am assuming
both of you are concerned about this and that is why you
brought so many attorneys with you today. Ms. Kerger, using
taxpayer subsidies, PBS funded Independent Lens to make
documentaries for part of your programming. In 2016, ``Real
Boy'' was aired about a trans teen navigating adolescent
sobriety and the ramification of his gender identity. In 2022,
the same series aired ``Our League'', in which a trans woman
comes to her old school Ohio bowling league in a story about
transition. Then in 2024, ``Racist Trees'' was aired telling a
story of how in Palm Springs, a Black neighborhood fights to
remove a divisive wall of trees. Do you think PBS needs to fund
ridiculous material such as this that the taxpayers are having
to pay for?",2025-03-26_boebert.txt
2025-03-26,greene,"And parents and adults do not trust that type
of programming.",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"I now recognize Chairman Comer from Kentucky
for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"Thank you, Mr. Chairman. I now recognize Mr.
Garcia from California for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"The gentleman's time has expired. Thank you,",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"I now recognize the gentleman, Mr. Casar, from
Texas, for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"I now recognize the gentlewoman from Texas, Ms.
Crockett, for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"The gentlewoman's time has expired. The
gentlewoman's time has expired.",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.
I now recognize the gentleman from Ohio, Jim Jordan, for 5
minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"The gentleman's time has expired. I now
recognize Ms. Randall from Washington for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"I now recognize the gentleman from Missouri,",2025-03-26_boebert.txt
2025-03-26,greene,"We are out of time, but our witnesses can
answer the questions.",2025-03-26_boebert.txt
2025-03-26,greene,"I now recognize the gentlewoman from the
District of Columbia, Ms. Norton, for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"We will let the witness quickly answer, and
then we are out of time.",2025-03-26_boebert.txt
2025-03-26,greene,"The gentlelady's time has expired. I now
recognize the gentleman from Texas, Mr. Fallon, for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,"The gentleman's time has expired. Thank you.
Thank you, Mr. Fallon. I now recognize the gentleman from
Texas, Mr. Gill.",2025-03-26_boebert.txt
2025-03-26,greene,"Thank you, Mr. Gill. I now recognize the
gentleman from Georgia, Mr. Jack, for 5 minutes.",2025-03-26_boebert.txt
2025-03-26,greene,You ask unanimous consent?,2025-03-26_boebert.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_boebert.txt
2025-03-26,greene,"In closing, I want to thank our witnesses once
again for their testimony today. I now yield to the Ranking",2025-03-26_boebert.txt
2025-03-26,greene,"I now recognize myself for closing remarks. The
United States is $36 trillion in debt. In Fiscal Year 2024, the
government spent over $1.8 trillion more than it took in, and
in Fiscal Year 2025, the interest on our debt is expected to
exceed $1 trillion. As we continue investigating waste, fraud,
and abuse, and we can look no further than the Corporation for
Public Broadcasting, the LGBTQ indoctrination of our children,
the systematic racism narrative, and the support for censorship
being pushed by the heads of NPR and PBS are just several of
the many abuses of taxpayer dollars. And if you are one of the
select few who might support such content, you can personally
support and fund it with your own money through private
donations because the reality is the United States of America
is broke and cannot afford it.
And after all, PBS and NPR are already fundraising off of
this Committee hearing. The American people are closely
following along today in this long-awaited hearing to hear the
case for why Americans hard-earned tax dollars should continue
for public broadcasting. I think from what we have heard here
today, the American people will not continue to allow such
propaganda to be funded through the Federal Government with
their hard-earned tax dollars. The Corporation for Public
Broadcasting, that we give over half a billion dollars to, no
longer serves the public. It serves a narrow audience of
wealthy, liberal elites who are out of touch with everyday",2025-03-26_boebert.txt
2025-03-26,greene,"The hips go, swish, swish, swish. The shoulders
go, shimmy, shimmy, shimmy. That is repulsive. That is not what
children ages three to eight should ever be watching--a grown,
biological man posing as a woman. And by the way, Ms. Kerger,
that was aired on April 1, 2021, and then something happened.
It was not an accident and it was not just for a brief time
that it was up. It was aired April 1, and then somehow it
expired May 24. Later on, it was taken down. I wonder why that
was taken down.
Another egregious example includes back in 2010, PBS' Tavis
Smiley stated that Christians blow up people every single day.
I have not seen that ever happen in my life. And today, if you
look on NPR's website, there is still zero mention of any
negative coverage of any Democrat today, and trust us, there
are more than plenty of examples to pull from. How about a
Member from this Committee making fun of the Governor of Texas
for having a disability and living his life in a wheelchair,",2025-03-26_boebert.txt
2025-03-26,greene,"This hearing of the Subcommittee on Delivering
on Government Efficiency will come to order. Welcome, everyone.
Without objection, the Chair may declare a recess at any
time.
I recognize myself for the purpose of making an opening
statement.",2025-03-26_gosar.txt
2025-03-26,greene,"I am pleased to introduce our witnesses today.
Paula Kerger is the President and Chief Executive Officer of
the Public Broadcasting Service, also known as PBS. Katherine
Maher is the President and Chief Executive Officer of National
Public Radio, also known as NPR. Mike Gonzalez is the Angeles",2025-03-26_gosar.txt
2025-03-26,greene,"Let the record show that the witnesses answered
in the affirmative. Thank you. You may take a seat. We
appreciate you being here today and look forward to your
testimony.
Let me remind the witnesses that we have read your written
statement, and it will appear in full in the hearing record.
Please limit your oral statement to 5 minutes. As a reminder,
please press the button on the microphone in front of you so
that it is on and the Members can hear you. When you begin to
speak, the light in front of you will turn green. After 4
minutes, the light will turn yellow. When the red light comes
on, your 5 minutes have expired, and we would ask that you
please do your best to wrap up.
I now recognize Katherine Maher for her opening statement.
STATEMENT OF KATHERINE MAHER
CHIEF EXECUTIVE OFFICER AND PRESIDENT
NATIONAL PUBLIC RADIO",2025-03-26_gosar.txt
2025-03-26,greene,"Thank you, Ms. Maher. I now recognize Paula",2025-03-26_gosar.txt
2025-03-26,greene,"Thank you, Ms. Kerger. I now recognize Mike",2025-03-26_gosar.txt
2025-03-26,greene,"Thank you, Mr. Gonzalez. I now recognize Ed",2025-03-26_gosar.txt
2025-03-26,greene,"Thank you, Mr. Ulman. I now recognize myself
for 5 minutes of questions.",2025-03-26_gosar.txt
2025-03-26,greene,"Is it up to you and NPR to crack down on bad
information or decide the truth? Answer the question, yes or
no, Ms. Maher.",2025-03-26_gosar.txt
2025-03-26,greene,"Your public statements say otherwise. Ms.
Maher, in 2021, when speaking at an Atlantic Council event, you
said that when you were CEO of Wikipedia, you took a very
active approach to disinformation and misinformation. During
the COVID pandemic and the 2020 election, you said you censored
information through conversations with government. Which
governments were those, Ms. Maher, the Biden Administration?",2025-03-26_gosar.txt
2025-03-26,greene,"These are your public statements, Ms. Maher.",2025-03-26_gosar.txt
2025-03-26,greene,"I remind you, you are under oath, and
violations of the Communications Act comes with a fine up to
$10,000 and possibly up to a year in prison. Does PBS air for-
profit commercials, Ms. Kerger?",2025-03-26_gosar.txt
2025-03-26,greene,"We look forward to that, too. I am assuming
both of you are concerned about this and that is why you
brought so many attorneys with you today. Ms. Kerger, using
taxpayer subsidies, PBS funded Independent Lens to make
documentaries for part of your programming. In 2016, ``Real
Boy'' was aired about a trans teen navigating adolescent
sobriety and the ramification of his gender identity. In 2022,
the same series aired ``Our League'', in which a trans woman
comes to her old school Ohio bowling league in a story about
transition. Then in 2024, ``Racist Trees'' was aired telling a
story of how in Palm Springs, a Black neighborhood fights to
remove a divisive wall of trees. Do you think PBS needs to fund
ridiculous material such as this that the taxpayers are having
to pay for?",2025-03-26_gosar.txt
2025-03-26,greene,"And parents and adults do not trust that type
of programming.",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"I now recognize Chairman Comer from Kentucky
for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"Thank you, Mr. Chairman. I now recognize Mr.
Garcia from California for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"The gentleman's time has expired. Thank you,",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"I now recognize the gentleman, Mr. Casar, from
Texas, for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"I now recognize the gentlewoman from Texas, Ms.
Crockett, for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"The gentlewoman's time has expired. The
gentlewoman's time has expired.",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.
I now recognize the gentleman from Ohio, Jim Jordan, for 5
minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"The gentleman's time has expired. I now
recognize Ms. Randall from Washington for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"I now recognize the gentleman from Missouri,",2025-03-26_gosar.txt
2025-03-26,greene,"We are out of time, but our witnesses can
answer the questions.",2025-03-26_gosar.txt
2025-03-26,greene,"I now recognize the gentlewoman from the
District of Columbia, Ms. Norton, for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"We will let the witness quickly answer, and
then we are out of time.",2025-03-26_gosar.txt
2025-03-26,greene,"The gentlelady's time has expired. I now
recognize the gentleman from Texas, Mr. Fallon, for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,"The gentleman's time has expired. Thank you.
Thank you, Mr. Fallon. I now recognize the gentleman from
Texas, Mr. Gill.",2025-03-26_gosar.txt
2025-03-26,greene,"Thank you, Mr. Gill. I now recognize the
gentleman from Georgia, Mr. Jack, for 5 minutes.",2025-03-26_gosar.txt
2025-03-26,greene,You ask unanimous consent?,2025-03-26_gosar.txt
2025-03-26,greene,"Without objection, so ordered.",2025-03-26_gosar.txt
2025-03-26,greene,"In closing, I want to thank our witnesses once
again for their testimony today. I now yield to the Ranking",2025-03-26_gosar.txt
2025-03-26,greene,"I now recognize myself for closing remarks. The
United States is $36 trillion in debt. In Fiscal Year 2024, the
government spent over $1.8 trillion more than it took in, and
in Fiscal Year 2025, the interest on our debt is expected to
exceed $1 trillion. As we continue investigating waste, fraud,
and abuse, and we can look no further than the Corporation for
Public Broadcasting, the LGBTQ indoctrination of our children,
the systematic racism narrative, and the support for censorship
being pushed by the heads of NPR and PBS are just several of
the many abuses of taxpayer dollars. And if you are one of the
select few who might support such content, you can personally
support and fund it with your own money through private
donations because the reality is the United States of America
is broke and cannot afford it.
And after all, PBS and NPR are already fundraising off of
this Committee hearing. The American people are closely
following along today in this long-awaited hearing to hear the
case for why Americans hard-earned tax dollars should continue
for public broadcasting. I think from what we have heard here
today, the American people will not continue to allow such
propaganda to be funded through the Federal Government with
their hard-earned tax dollars. The Corporation for Public
Broadcasting, that we give over half a billion dollars to, no
longer serves the public. It serves a narrow audience of
wealthy, liberal elites who are out of touch with everyday",2025-03-26_gosar.txt
2025-03-26,greene,"The hips go, swish, swish, swish. The shoulders
go, shimmy, shimmy, shimmy. That is repulsive. That is not what
children ages three to eight should ever be watching--a grown,
biological man posing as a woman. And by the way, Ms. Kerger,
that was aired on April 1, 2021, and then something happened.
It was not an accident and it was not just for a brief time
that it was up. It was aired April 1, and then somehow it
expired May 24. Later on, it was taken down. I wonder why that
was taken down.
Another egregious example includes back in 2010, PBS' Tavis
Smiley stated that Christians blow up people every single day.
I have not seen that ever happen in my life. And today, if you
look on NPR's website, there is still zero mention of any
negative coverage of any Democrat today, and trust us, there
are more than plenty of examples to pull from. How about a
Member from this Committee making fun of the Governor of Texas
for having a disability and living his life in a wheelchair,",2025-03-26_gosar.txt
2025-03-26,greene,"This hearing of the Subcommittee on Delivering
on Government Efficiency will come to order. Welcome, everyone.
Without objection, the Chair may declare a recess at any
time.
I recognize myself for the purpose of making an opening
statement.",2025-03-26_greene.txt
2025-03-26,greene,"I am pleased to introduce our witnesses today.
Paula Kerger is the President and Chief Executive Officer of
the Public Broadcasting Service, also known as PBS. Katherine
Maher is the President and Chief Executive Officer of National
Public Radio, also known as NPR. Mike Gonzalez is the Angeles",2025-03-26_greene.txt
